id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,room_type_id,location_id
9.81e+17,Rental unit in New York · ★4.88 · 1 bedroom · 3 beds · 1 bath,528420900,Zy,Manhattan,Hell's Kitchen,40.76157,-73.99835,Entire home/apt,271.0,3,16,2024-01-28,3.29,1,168,16,OSE-STRREG-0001124,2,29
37316929.0,Rental unit in New York · ★4.80 · 2 bedrooms · 3 beds · 1 bath,159598333,Sol,Manhattan,Upper East Side,40.7813,-73.9466,Entire home/apt,94.0,30,10,2024-01-28,0.21,12,335,4,,2,10
23692933.0,Rental unit in New York · ★4.89 · 2 bedrooms · 2 beds · 1.5 baths,170534355,Gabriella,Manhattan,West Village,40.72942,-74.00426,Entire home/apt,392.0,30,169,2024-01-31,2.35,1,270,10,,2,53
7.19e+17,Guest suite in Queens · ★4.91 · 1 bedroom · 1 bath,214020928,Chris,Queens,Glendale,40.70485,-73.87806,Entire home/apt,85.0,30,23,2024-01-31,1.6,1,179,20,,2,103
48767472.0,Boutique hotel in Queens · ★4.40 · 1 bedroom · 2 beds · 1 private bath,263720409,Nesva Hotel,Queens,Long Island City,40.75331,-73.93501,Private room,196.0,1,75,2024-01-06,2.14,12,167,17,Exempt,1,51
35510876.0,Boutique hotel in New York · ★4.33 · 1 bedroom · 2 beds · 1 shared bath,260987211,Aliz Hotel Times Square,Manhattan,Hell's Kitchen,40.7548,-73.99408,Private room,200.0,1,92,2024-01-08,2.44,3,272,28,Exempt,1,29
45691383.0,Aparthotel in New York · ★4.50 · Studio · 1 bed · 1 bath,51548122,Jeniffer,Manhattan,Lower East Side,40.72034,-73.99387,Entire home/apt,110.0,15,26,2024-01-16,0.64,52,74,9,Exempt,2,36
43310301.0,Aparthotel in New York · ★4.81 · Studio · 1 bed · 1 bath,51548122,Jeniffer,Manhattan,Little Italy,40.71967,-73.99595,Entire home/apt,135.0,15,21,2024-01-20,0.61,52,75,8,Exempt,2,13
44749512.0,Aparthotel in New York · ★4.85 · Studio · 1 bed · 1 bath,51548122,Jeniffer,Manhattan,Lower East Side,40.71858,-73.99369,Entire home/apt,223.0,15,27,2024-01-14,0.65,52,69,10,Exempt,2,36
1e+18,Rental unit in New York · ★4.80 · 1 bedroom · 1 bed · 1 bath,397912248,Veda,Manhattan,Hell's Kitchen,40.76117635,-73.9982539,Entire home/apt,276.0,2,10,2024-01-19,2.7,1,153,10,Exempt,2,29
6.84e+17,Rental unit in Brooklyn · ★4.93 · 1 bedroom · 2 beds · 1 bath,101776118,Jimmy,Brooklyn,Fort Hamilton,40.62261921,-74.0295012,Entire home/apt,165.0,2,101,2024-01-15,5.58,1,232,61,OSE-STRREG-0000486,2,108
16620235.0,Rental unit in Brooklyn · ★4.95 · 1 bedroom · 2 beds · 1 bath,172113555,Linda,Brooklyn,Bedford-Stuyvesant,40.68490219,-73.94234467,Entire home/apt,175.0,5,225,2024-01-21,2.62,2,128,29,Exempt,2,9
9.86e+17,Rental unit in New York · ★4.92 · 2 bedrooms · 2 beds · 2 baths,532416409,Luis,Manhattan,Hell's Kitchen,40.76184531,-73.99988386,Entire home/apt,480.0,3,12,2024-01-16,3.3,3,227,12,OSE-STRREG-0091251,2,29
47900810.0,Townhouse in Brooklyn · ★4.91 · 1 bedroom · 1 bed · 1 private bath,324456902,Mandi,Brooklyn,East Flatbush,40.64078306,-73.9513983,Private room,100.0,2,115,2024-02-04,3.17,1,54,26,OSE-STRREG-0000385,1,39
7.4e+17,Rental unit in Brooklyn · ★4.36 · 1 bedroom · 3 beds · 1 bath,483965676,Alvin,Brooklyn,Bedford-Stuyvesant,40.68788,-73.94304,Entire home/apt,100.0,30,22,2024-01-14,1.42,1,88,18,,2,9
7.07e+17,Home in Brooklyn · ★4.89 · 1 bedroom · 1 bed · 1 private bath,195479167,Natasha,Brooklyn,Flatlands,40.6249207,-73.9338007,Private room,103.0,2,53,2024-02-01,3.58,1,167,43,OSE-STRREG-0000239,1,87
9.86e+17,Rental unit in New York · ★4.80 · 2 bedrooms · 2 beds · 1.5 baths,243968383,Johanna,Manhattan,Hell's Kitchen,40.76158625,-73.99800092,Entire home/apt,450.0,3,10,2024-01-29,2.59,1,243,10,OSE-STRREG-0003343,2,29
1e+18,Rental unit in New York · ★4.58 · 2 bedrooms · 2 beds · 1 bath,472499220,Rosie,Manhattan,Hell's Kitchen,40.76057776,-73.9896632,Entire home/apt,200.0,3,12,2024-01-18,3.16,1,316,12,Exempt,2,29
9.84e+17,Rental unit in New York · ★4.79 · 2 bedrooms · 2 beds · 2 baths,494885014,J,Manhattan,Hell's Kitchen,40.75963359,-73.99949139,Entire home/apt,499.0,3,14,2024-01-11,3.59,1,196,14,OSE-STRREG-0009871,2,29
9.86e+17,Rental unit in New York · ★4.90 · 2 bedrooms · 2 beds · 1 bath,426193785,Mariah S,Manhattan,Upper West Side,40.77351,-73.98913,Entire home/apt,290.0,3,10,2024-02-01,3.33,1,160,10,OSE-STRREG-0009123,2,20
54352197.0,Home in Queens · ★4.97 · 1 bedroom · 1 bed · 1 private bath,26135496,Hiokit,Queens,Glendale,40.70417,-73.88415,Private room,93.0,2,88,2024-01-21,3.56,2,46,37,OSE-STRREG-0000140,1,103
8.46e+17,Home in Brooklyn · ★4.38 · 1 bedroom · 1 bed · 1 shared bath,324906509,One Of A Kind,Brooklyn,Cypress Hills,40.68456,-73.87809,Private room,79.0,1,21,2024-01-01,1.95,2,350,21,OSE-STRREG-0000593,1,26
35996222.0,Rental unit in The Bronx · ★4.74 · 1 bedroom · 2 beds · 1 shared bath,270796745,Sonia,Bronx,Allerton,40.86728753,-73.8511276,Private room,114.0,2,160,2024-02-02,2.85,1,175,31,OSE-STRREG-0000920,1,106
7.71e+17,Condo in Brooklyn · ★4.86 · 1 bedroom · 1 bed · 1 private bath,357325811,Peter,Brooklyn,Cobble Hill,40.68867,-73.99823,Private room,155.0,7,14,2024-01-04,1.0,1,249,13,OSE-STRREG-0000902,1,113
27019732.0,Townhouse in Brooklyn  · ★4.71 · 1 bedroom · 2 beds · 1 private bath,11614416,Artemie,Brooklyn,Sunset Park,40.66309,-73.992958,Private room,126.0,1,98,2024-01-29,3.17,1,87,34,OSE-STRREG-0000664,1,4
52127911.0,Rental unit in Brooklyn · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,37787619,Trey,Brooklyn,Bedford-Stuyvesant,40.67751,-73.91961,Private room,74.0,1,114,2024-01-28,3.93,3,150,19,OSE-STRREG-0000603,1,9
53030575.0,Rental unit in Brooklyn · ★4.89 · 1 bedroom · 1 bed · 1.5 shared baths,174093944,Julia,Brooklyn,Bedford-Stuyvesant,40.67716,-73.91118,Private room,82.0,3,84,2024-01-24,3.04,2,52,36,OSE-STRREG-0000542,1,9
20581903.0,Townhouse in Brooklyn · ★4.49 · 1 bedroom · 1 bed · 1 shared bath,166634,Lou,Brooklyn,Brownsville,40.66143417,-73.91320038,Private room,55.0,2,168,2024-01-25,2.18,3,6,20,OSE-STRREG-0000986,1,42
53903662.0,Condo in New York · ★4.48 · 1 bedroom · 1 bed · 1 shared bath,74338125,Alex,Manhattan,East Village,40.7262367,-73.98698918,Private room,91.0,1,77,2024-01-14,3.02,2,361,29,OSE-STRREG-0000093,1,34
36239907.0,Boutique hotel in New York · ★4.59 · 1 bedroom · 1 bed · 1 private bath,270122518,An Artful Hotel,Manhattan,Hell's Kitchen,40.75436,-73.99391,Private room,153.0,1,22,2024-01-30,0.45,18,73,8,Exempt,1,29
53030274.0,Rental unit in Brooklyn · ★4.73 · 1 bedroom · 1 bed · 1.5 shared baths,174093944,Julia,Brooklyn,Bedford-Stuyvesant,40.67912,-73.90948,Private room,85.0,5,59,2024-01-22,2.14,2,72,37,OSE-STRREG-0000542,1,9
993576.0,Rental unit in New York · ★4.85 · 1 bedroom · 2 beds · 1 bath,15145088,Izi,Manhattan,Upper West Side,40.78741,-73.97321,Entire home/apt,170.0,30,20,2024-01-15,0.19,8,365,5,,2,20
31839994.0,Guest suite in Queens · ★4.80 · 2 bedrooms · 3 beds · 2 baths,40160805,Kennedy,Queens,Flushing,40.75485419,-73.8035882,Entire home/apt,215.0,3,174,2024-01-20,3.1,1,218,35,OSE-STRREG-0000295,2,62
30662063.0,Home in Brooklyn · ★4.98 · Studio · 1 bed · 1 private bath,225122879,Margaret,Brooklyn,Park Slope,40.67108,-73.97222,Private room,170.0,4,194,2024-02-03,3.1,1,195,39,OSE-STRREG-0000770,1,93
17940029.0,Townhouse in Queens · ★4.92 · 1 bedroom · 1 bed · 0 shared baths,61875246,Carolyn,Queens,Whitestone,40.78235,-73.82143,Private room,91.0,1,178,2024-01-19,2.49,3,330,46,OSE-STRREG-0000836,1,43
1438870.0,Rental unit in New York · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,7728790,Celin,Manhattan,Harlem,40.823605,-73.945206,Private room,100.0,30,65,2024-01-01,0.64,1,55,10,,1,6
30593915.0,Home in  Queens · ★4.56 · 1 bedroom · 1 bed · 1 private bath,228879817,Cindy,Queens,Flushing,40.74380189,-73.83349851,Private room,79.0,1,119,2024-02-04,1.92,8,317,31,OSE-STRREG-0001200,1,62
9.48e+17,Home in Brooklyn · ★4.92 · 1 bedroom · 1 private bath,30125155,Ryan,Brooklyn,Dyker Heights,40.62548838,-74.00476755,Private room,96.0,1,13,2024-01-31,2.45,4,121,13,OSE-STRREG-0001277,1,68
42645101.0,Condo in New York · ★4.98 · 2 bedrooms · 4 beds · 2 baths,335368354,Sara,Manhattan,Hell's Kitchen,40.76052,-73.99645,Entire home/apt,1131.0,5,150,2024-01-15,3.14,1,165,35,Exempt,2,29
1.02e+18,Rental unit in Brooklyn · ★4.93 · 2 bedrooms · 4 beds · 1 bath,51716739,Harvin,Brooklyn,Bedford-Stuyvesant,40.6894369,-73.9374117,Entire home/apt,508.0,1,15,2024-02-02,5.36,3,152,15,Exempt,2,9
41124781.0,Condo in Brooklyn · ★4.79 · Studio · 1 bed · 1 bath,45502946,Lawrence,Brooklyn,Kensington,40.63544,-73.97445,Entire home/apt,95.0,30,14,2024-01-03,0.29,1,331,4,,2,114
42815488.0,Rental unit in New York · ★4.57 · 1 bedroom · 1 bed · 1 bath,341019038,Yuki,Manhattan,East Village,40.73353594,-73.99016218,Entire home/apt,75.0,2,189,2024-01-25,4.1,1,54,58,Exempt,2,34
6.84e+17,Boutique hotel in New York · ★3.77 · 1 bedroom · 2 beds · 1 private bath,435938215,Hudson River,Manhattan,Hell's Kitchen,40.7559,-73.99661,Private room,171.0,1,22,2024-01-21,1.23,26,181,6,Exempt,1,29
6e+17,Serviced apartment in New York · ★5.0 · 1 bedroom · 2 beds · 1 bath,4587045,Katherine,Manhattan,Midtown,40.752655,-73.972481,Entire home/apt,294.0,2,10,2024-01-15,0.47,2,6,4,Exempt,2,17
8e+17,Condo in Brooklyn · ★4.96 · 1 bedroom · 1 bed · 1.5 baths,6171968,Jasmine,Brooklyn,Bushwick,40.69616706,-73.93280122,Entire home/apt,244.0,2,55,2024-01-22,4.25,1,61,53,OSE-STRREG-0000314,2,11
7.86e+17,Rental unit in Brooklyn · ★4.90 · 1 bedroom · 1 bed · 2 shared baths,546370,Ekaterina,Brooklyn,Bedford-Stuyvesant,40.68749,-73.931941,Private room,68.0,30,10,2024-01-07,0.81,17,186,9,,1,9
6.18e+17,Rental unit in New York · ★4.32 · 1 bedroom · 2 beds · 0 shared baths,401202937,Eliza,Manhattan,Midtown,40.74683,-73.98671,Private room,54.0,1,41,2024-01-14,1.98,60,177,22,Exempt,1,17
19748553.0,Home in Queens · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,132042700,Evi,Queens,Astoria,40.76189,-73.92332,Private room,50.0,30,167,2024-01-08,2.1,2,36,5,,1,38
41666160.0,Rental unit in New York · ★4.55 · 1 bedroom · 1 bed · 1 bath,306361395,Jay,Manhattan,Chelsea,40.74994,-73.99831,Entire home/apt,122.0,30,31,2024-01-20,0.71,1,180,26,,2,30
40735445.0,Rental unit in New York City · ★4.98 · 1 bedroom · 1 bed · 1 bath,149872054,Tia,Manhattan,Upper East Side,40.7830756,-73.94989787,Entire home/apt,180.0,4,113,2024-02-02,2.3,1,170,39,Exempt,2,10
52761116.0,Place to stay in Queens · ★4.91 · 1 bedroom · 2 beds · 1 bath,299097519,Gabriel,Queens,Astoria,40.75796,-73.91629,Entire home/apt,95.0,30,141,2024-01-07,5.17,1,340,61,,2,38
9.25e+17,Home in Ozone park  · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,22699146,Michael Lee,Queens,Ozone Park,40.67337544,-73.85306216,Private room,110.0,1,32,2024-01-22,5.19,3,361,32,OSE-STRREG-0000404,1,48
18386307.0,Rental unit in New York · ★4.69 · Studio · 2 beds · 1 bath,7245581,Michael,Manhattan,Chelsea,40.74957,-73.99637,Entire home/apt,95.0,59,16,2024-01-02,0.2,16,364,3,,2,30
43239496.0,Rental unit in Brooklyn · ★4.93 · Studio · 2 beds · 1 bath,1119209,Ray,Brooklyn,Bushwick,40.69589,-73.91444,Entire home/apt,76.0,30,15,2024-01-01,0.37,1,203,4,,2,11
568661.0,Loft in Brooklyn · ★4.94 · 1 bedroom · 1 bed · 1 bath,2590864,Jason,Brooklyn,Bushwick,40.70783,-73.92071,Entire home/apt,90.0,90,62,2024-01-15,0.46,1,37,3,,2,11
15141938.0,Loft in New York · ★4.99 · 1 bedroom · 1 bed · 1 private bath,79289737,Yochanan,Manhattan,Chelsea,40.7445,-73.99397,Private room,230.0,2,409,2024-01-14,4.57,2,61,66,OSE-STRREG-0000329,1,30
51241506.0,Condo in New York · ★4.97 · 1 bedroom · 1 bed · 1 private bath,87183086,Elizabeth,Manhattan,Midtown,40.75549793,-73.96981906,Private room,192.0,2,215,2024-01-27,7.21,1,188,84,OSE-STRREG-0000402,1,17
54318636.0,Guest suite in Queens · ★4.82 · 1 bedroom · 2 beds · 1 private bath,440220965,Marc,Queens,Rosedale,40.65903,-73.73405,Private room,98.0,1,78,2024-01-24,3.15,2,83,34,OSE-STRREG-0000036,1,99
33785477.0,Rental unit in Brooklyn · ★4.72 · 2 bedrooms · 2 beds · 1 bath,254771644,Jianren,Brooklyn,Bushwick,40.69833,-73.92922,Entire home/apt,188.0,3,146,2024-01-14,2.5,1,145,32,OSE-STRREG-0001095,2,11
7.6e+17,Home in Queens · ★4.72 · 1 bedroom · 1 bed · 1 shared bath,293491218,Steven,Queens,Flushing,40.76094,-73.79784,Private room,68.0,2,25,2024-02-01,1.72,4,348,21,OSE-STRREG-0000856,1,62
9.9e+17,Rental unit in Queens · ★4.93 · 1 bedroom · 1 bed · 1 bath,5735865,Usquire,Queens,Flushing,40.76378,-73.82568,Private room,75.0,3,14,2024-01-07,3.96,19,194,14,Exempt,1,62
6.25e+17,Loft in New York · ★4.83 · 1 bedroom · 1 bed · 1 bath,458591926,Menachem,Manhattan,Midtown,40.75254,-73.97119,Entire home/apt,135.0,1,123,2024-01-28,6.37,11,215,70,Exempt,2,17
6.25e+17,Loft in New York · ★4.69 · 2 bedrooms · 2 beds · 1 bath,458591926,Menachem,Manhattan,Midtown,40.7507,-73.9711,Entire home/apt,200.0,1,107,2024-01-23,5.36,11,242,60,Exempt,2,17
36239614.0,Boutique hotel in New York · ★4.87 · 1 bedroom · 1 bed · 1 private bath,270122518,An Artful Hotel,Manhattan,Hell's Kitchen,40.75436,-73.99391,Private room,168.0,1,70,2024-01-28,1.37,18,263,30,Exempt,1,29
52842129.0,Rental unit in Staten Island · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,32060911,Ervis,Staten Island,Randall Manor,40.63491,-74.11408,Private room,49.0,30,13,2024-01-02,0.5,7,358,8,,1,21
8.54e+17,Rental unit in New York · ★4.89 · 1 bedroom · 2 beds · 1 bath,500066712,Claudia,Manhattan,Chelsea,40.74947,-73.99579,Entire home/apt,176.0,1,37,2024-01-14,3.52,1,220,37,Exempt,2,30
23275777.0,Home in Queens · ★4.85 · 2 bedrooms · 2 beds · 1 private bath,113905011,Rachel,Queens,Rego Park,40.73138,-73.86644,Private room,158.0,3,171,2024-01-31,2.35,1,153,29,OSE-STRREG-0000442,1,115
37122162.0,Boutique hotel in New York · ★4.41 · 1 bedroom · 1 bed · 1 private bath,266755066,The Ridge,Manhattan,Lower East Side,40.72259,-73.98841,Private room,133.0,1,1150,2024-02-05,23.53,4,332,168,Exempt,1,36
48286996.0,Home in Brooklyn · ★4.66 · 3 bedrooms · 5 beds · 1 bath,312661846,Carol,Brooklyn,Brownsville,40.6679,-73.9231,Entire home/apt,399.0,3,44,2024-01-01,1.23,3,265,3,Exempt,2,42
16580.0,Condo in New York · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,64442,Reka,Manhattan,East Village,40.72372723,-73.97625851,Private room,110.0,1,548,2024-01-15,4.3,2,121,57,OSE-STRREG-0000108,1,34
40737415.0,Home in Brooklyn · ★4.58 · 3 bedrooms · 5 beds · 1 bath,316295999,Raliat,Brooklyn,Canarsie,40.63822,-73.90648,Entire home/apt,140.0,30,74,2024-01-03,1.53,2,269,15,,2,40
43311320.0,Aparthotel in New York · ★4.70 · Studio · 1 bed · 1 bath,51548122,Jeniffer,Manhattan,Little Italy,40.71992,-73.99584,Entire home/apt,120.0,15,27,2024-01-21,0.64,52,68,13,Exempt,2,13
8.84e+17,Home in Brooklyn · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,511952222,Jency,Brooklyn,Cypress Hills,40.68733007,-73.87527767,Shared room,80.0,1,52,2024-01-14,5.65,3,365,52,OSE-STRREG-0000110,3,26
9355498.0,Home in Brooklyn · ★4.98 · 2 bedrooms · 2 beds · 1 bath,10909829,Richelle And Pela,Brooklyn,Bedford-Stuyvesant,40.6836,-73.92994,Entire home/apt,140.0,30,101,2024-01-02,1.03,2,279,3,,2,9
35566995.0,Hotel in New York · ★4.20 · 1 bedroom · 1 bed · 1 private bath,266741420,The Allen Hotel,Manhattan,Lower East Side,40.71915,-73.98976,Hotel room,117.0,1,162,2024-01-18,3.0,3,343,30,Exempt,4,36
4885569.0,Rental unit in New York · ★4.79 · 1 bedroom · 1 bed · 1 bath,17056215,Yaniv And Vanessa,Manhattan,Greenwich Village,40.73053,-74.00097,Entire home/apt,211.0,30,57,2024-01-15,0.55,3,39,10,,2,96
48847759.0,Aparthotel in New York · ★4.55 · Studio · 1 bed · 1 bath,51548122,Jeniffer,Manhattan,Lower East Side,40.7202,-73.99403,Entire home/apt,120.0,15,22,2024-01-18,0.88,52,77,11,Exempt,2,36
48942624.0,Rental unit in New York · ★4.72 · Studio · 1 bed · 1 bath,9293730,Inna,Manhattan,Upper East Side,40.770451,-73.955894,Entire home/apt,99.0,30,18,2024-01-31,0.59,42,311,6,,2,10
49124976.0,Hotel in New York · ★4.75 · Studio · 1 bed · 1 private bath,383332265,Tyler,Manhattan,Chelsea,40.74628,-73.99066,Private room,151.0,1,24,2024-01-21,0.71,8,29,12,Exempt,1,30
43267312.0,Rental unit in New York · ★4.49 · Studio · 1 bed · 1 bath,51548122,Jeniffer,Manhattan,Nolita,40.72032,-73.99548,Entire home/apt,123.0,15,35,2024-01-21,0.93,52,72,11,Exempt,2,58
8.18e+17,Rental unit in New York · ★4.91 · 3 bedrooms · 3 beds · 1 bath,489726854,Vic,Manhattan,Hell's Kitchen,40.76150327,-73.99166416,Entire home/apt,528.0,2,65,2024-01-28,5.3,2,344,64,Exempt,2,29
8.11e+17,Home in Queens · ★4.97 · 2 bedrooms · 3 beds · 1 private bath,372092255,Suemattie,Queens,Cambria Heights,40.68982,-73.74545,Private room,174.0,1,37,2024-01-14,3.14,1,176,37,OSE-STRREG-0000711,1,88
53306350.0,Rental unit in Brooklyn · ★4.81 · Studio · 1 private bath,429378639,Jeffrey,Brooklyn,Bedford-Stuyvesant,40.69401,-73.94759,Private room,125.0,2,98,2024-01-29,4.24,1,145,51,OSE-STRREG-0000208,1,9
2151479.0,Rental unit in Brooklyn · ★4.79 · 1 bedroom · 2 beds · 1 shared bath,10981050,Rhonda,Brooklyn,Bedford-Stuyvesant,40.68610322,-73.94285641,Shared room,131.0,3,229,2024-01-06,1.93,1,316,37,OSE-STRREG-0000367,3,9
4860430.0,Rental unit in New York · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,25002053,Shailah,Manhattan,Upper West Side,40.78864,-73.9677,Private room,105.0,30,178,2024-01-06,1.63,1,66,4,,1,20
45881321.0,Rental unit in Brooklyn · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,96659533,Angelica,Brooklyn,Bushwick,40.69566,-73.91348,Private room,31.0,30,110,2024-01-31,2.76,3,302,32,,1,11
6.41e+17,Rental unit in Brooklyn · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,350254795,Tash,Brooklyn,Bedford-Stuyvesant,40.68364,-73.93956,Private room,79.0,1,90,2024-01-23,4.46,4,117,52,OSE-STRREG-0000670,1,9
5406041.0,Rental unit in New York · ★4.88 · 1 bedroom · 1 bed · 1 private bath,27974744,Cara,Manhattan,East Village,40.7265154,-73.9777228,Private room,101.0,2,299,2024-01-19,3.12,1,69,40,OSE-STRREG-0000488,1,34
47197021.0,Home in Queens · ★4.88 · Studio · 2 beds · 1 bath,59974573,Thet,Queens,Elmhurst,40.73872,-73.87274,Entire home/apt,74.0,30,74,2024-01-01,2.06,1,56,19,,2,31
37329889.0,Rental unit in New York · ★4.64 · 2 bedrooms · 2 beds · 1 bath,278925199,Paradise Suites,Manhattan,Upper East Side,40.76083,-73.96002,Entire home/apt,110.0,30,14,2024-01-06,0.27,38,256,5,,2,10
28779900.0,Rental unit in Brooklyn · ★4.47 · 1 bedroom · 1 bed · 2 shared baths,216304678,Bryan,Brooklyn,East Flatbush,40.65376,-73.94161,Private room,46.0,30,17,2024-01-02,0.26,4,198,2,,1,39
49946463.0,Rental unit in New York · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,11280566,Paris,Manhattan,Lower East Side,40.71971,-73.99284,Private room,104.0,3,130,2024-01-20,3.97,1,7,54,OSE-STRREG-0000777,1,36
1.02e+18,Rental unit in New York · ★4.83 · 2 bedrooms · 2 beds · 1 bath,484480625,Vladimir,Manhattan,East Village,40.72190059,-73.98221781,Entire home/apt,300.0,3,12,2024-01-28,4.68,1,139,12,Exempt,2,34
9.35e+17,Rental unit in New York · ★4.58 · 2 bedrooms · 2 beds · 1 bath,525450542,Ahmet,Manhattan,Midtown,40.75427464,-73.9801965,Entire home/apt,182.0,2,19,2024-01-04,2.95,6,123,19,Exempt,2,17
44748353.0,Aparthotel in New York · ★4.81 · Studio · 1 bed · 1 bath,51548122,Jeniffer,Manhattan,Nolita,40.72009,-73.99462,Entire home/apt,179.0,15,37,2024-01-02,0.87,52,66,9,Exempt,2,58
44320572.0,Aparthotel in New York · ★4.79 · 1 bedroom · 1 bed · 1 bath,51548122,Jeniffer,Manhattan,Nolita,40.72017,-73.99583,Entire home/apt,160.0,15,42,2024-01-12,0.98,52,70,14,Exempt,2,58
9.2e+17,Rental unit in New York · ★4.55 · Studio · 3 beds · 1 bath,438550739,Fernando Alberto,Manhattan,Midtown,40.74815653,-73.98680774,Entire home/apt,162.0,1,11,2024-01-27,1.53,4,195,11,Exempt,2,17
42880564.0,Rental unit in Brooklyn · ★4.77 · 1 bedroom · 1 bed · 1 private bath,278985545,Amy And Yasha,Brooklyn,Bedford-Stuyvesant,40.6842,-73.92997,Private room,79.0,30,13,2024-01-05,0.27,1,99,4,,1,9
2451647.0,Condo in New York · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,64442,Reka,Manhattan,East Village,40.72393308,-73.97776634,Private room,120.0,1,311,2024-01-22,2.59,2,123,65,OSE-STRREG-0000108,1,34
7.19e+17,Townhouse in Brooklyn · ★4.76 · 1 bedroom · 1 bed · 1 private bath,192353876,Tonya,Brooklyn,Bedford-Stuyvesant,40.68389,-73.9395,Private room,82.0,3,41,2024-01-27,2.73,2,49,35,OSE-STRREG-0000707,1,9
27518599.0,Loft in New York · ★4.94 · 2 bedrooms · 3 beds · 2 baths,207523208,Chris,Manhattan,East Village,40.73148,-73.98309,Entire home/apt,200.0,31,119,2024-01-21,1.81,1,147,6,,2,34
35566699.0,Hotel in New York · ★4.0 · 1 bedroom · 1 bed · 1 private bath,266741420,The Allen Hotel,Manhattan,Lower East Side,40.71904,-73.98974,Hotel room,112.0,1,13,2024-01-20,0.25,3,282,2,Exempt,4,36
21518467.0,Rental unit in New York · ★4.89 · 3 bedrooms · 3 beds · 1.5 baths,1493123,Constantin,Manhattan,Gramercy,40.73653,-73.98307,Entire home/apt,271.0,30,38,2024-01-05,0.51,4,31,4,,2,85
19787245.0,Rental unit in New York · ★4.79 · Studio · 2 beds · 1 bath,9293730,Inna,Manhattan,Upper East Side,40.77016,-73.95716,Entire home/apt,99.0,30,34,2024-01-17,0.44,42,354,7,,2,10
43315235.0,Aparthotel in New York · ★4.78 · Studio · 1 bed · 1 bath,51548122,Jeniffer,Manhattan,Lower East Side,40.71962,-73.9939,Entire home/apt,110.0,15,55,2024-01-18,1.26,52,57,12,Exempt,2,36
45013494.0,Aparthotel in New York · ★4.55 · Studio · 1 bed · 1 bath,51548122,Jeniffer,Manhattan,Lower East Side,40.71875,-73.99399,Entire home/apt,130.0,15,20,2024-01-19,0.7,52,80,11,Exempt,2,36
37332720.0,Rental unit in New York · ★4.83 · Studio · 2 beds · 1 bath,9293730,Inna,Manhattan,Upper East Side,40.76952,-73.95645,Entire home/apt,115.0,30,23,2024-01-31,0.43,42,249,4,,2,10
45505206.0,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 2 beds · 1 bath,367954857,Ricardo,Brooklyn,Bedford-Stuyvesant,40.68553,-73.9506,Entire home/apt,110.0,30,21,2024-01-01,0.53,2,254,8,,2,9
19057060.0,Rental unit in Brooklyn · ★4.95 · 1 bedroom · 2 beds · 1 shared bath,20985215,Shannoya,Brooklyn,Flatlands,40.62711883,-73.94398452,Private room,80.0,3,21,2024-01-20,2.72,1,164,21,OSE-STRREG-0000530,1,87
9.43e+17,Rental unit in New York · ★4.36 · 1 bedroom · 4 beds · 1 bath,401202937,Eliza,Manhattan,Midtown,40.74620303,-73.98834698,Private room,120.0,1,11,2024-01-15,2.0,60,141,11,Exempt,1,17
7.22e+17,Townhouse in Brooklyn · ★4.96 · 1 bedroom · 1 bed · 1.5 shared baths,398191111,Jiyoun,Brooklyn,Brownsville,40.657422,-73.90677325,Private room,701.0,1,26,2024-01-17,1.56,3,132,14,OSE-STRREG-0000587,1,42
753687.0,Home in Brooklyn · ★4.49 · 1 bedroom · 1 bed · 1 bath,3964655,Nicole,Brooklyn,Bedford-Stuyvesant,40.68023419,-73.93856346,Entire home/apt,150.0,3,171,2024-01-06,1.29,1,238,25,OSE-STRREG-0000634,2,9
7.22e+17,Rental unit in New York · ★4.93 · 1 bedroom · 3 beds · 1 bath,177174475,Alberto Fernando,Manhattan,Midtown,40.74759,-73.98693,Entire home/apt,162.0,30,27,2024-01-17,1.71,8,140,26,Exempt,2,17
42688012.0,Rental unit in New York · ★4.95 · Studio · 2 beds · 1 bath,9293730,Inna,Manhattan,Upper East Side,40.770451,-73.955894,Entire home/apt,99.0,30,19,2024-01-31,0.41,42,341,4,,2,10
3309982.0,Home in Brooklyn · ★4.76 · 3 bedrooms · 3 beds · 1 bath,16713474,Simone,Brooklyn,Bedford-Stuyvesant,40.67926,-73.94807,Entire home/apt,240.0,30,79,2024-01-16,0.68,1,151,6,,2,9
